base,compare,unigrams,bigrams,label
plg-391.txt,org-352.txt,0.116,0.0034,original
plg-391.txt,org-334.txt,0.1098,0.0109,original
plg-391.txt,org-302.txt,0.1094,0,original
plg-391.txt,org-385.txt,0.1092,0,original
plg-391.txt,org-303.txt,0.1087,0.0032,original
plg-391.txt,org-347.txt,0.1068,0.0072,original
plg-391.txt,org-350.txt,0.1068,0.0072,original
plg-391.txt,org-319.txt,0.1017,0,original
plg-391.txt,org-389.txt,0.1005,0,original
plg-391.txt,org-328.txt,0.0964,0,original
plg-391.txt,org-381.txt,0.0961,0,original
plg-391.txt,org-330.txt,0.0932,0,original
plg-391.txt,org-414.txt,0.091,0,original
plg-391.txt,org-322.txt,0.0885,0.0069,original
plg-391.txt,org-331.txt,0.0884,0,original
plg-391.txt,org-408.txt,0.0865,0,original
plg-391.txt,org-308.txt,0.0859,0,original
plg-391.txt,org-354.txt,0.0824,0,original
plg-391.txt,org-335.txt,0.0821,0.0072,original
plg-391.txt,org-326.txt,0.0796,0.0104,original
plg-391.txt,org-400.txt,0.0785,0.0193,original
plg-391.txt,org-372.txt,0.0785,0,original
plg-391.txt,org-367.txt,0.0777,0,original
plg-391.txt,org-307.txt,0.0769,0.004,original
plg-391.txt,org-418.txt,0.0765,0,original
plg-391.txt,org-338.txt,0.0761,0.01,original
plg-391.txt,org-315.txt,0.0759,0,original
plg-391.txt,org-316.txt,0.0758,0.0043,original
plg-391.txt,org-300.txt,0.0757,0,original
plg-391.txt,org-305.txt,0.0748,0,original
plg-391.txt,org-304.txt,0.0734,0,original
plg-391.txt,org-313.txt,0.0714,0,original
plg-391.txt,org-358.txt,0.0688,0,original
plg-391.txt,org-412.txt,0.0686,0,original
plg-391.txt,org-355.txt,0.0673,0,original
plg-391.txt,org-349.txt,0.0666,0.0133,original
plg-391.txt,org-394.txt,0.0666,0,original
plg-391.txt,org-419.txt,0.0659,0,original
plg-391.txt,org-337.txt,0.0656,0,original
plg-391.txt,org-325.txt,0.0626,0,original
plg-391.txt,org-360.txt,0.0607,0.0049,original
plg-391.txt,org-413.txt,0.0607,0,original
plg-391.txt,org-351.txt,0.0602,0,original
plg-391.txt,org-410.txt,0.0602,0,original
plg-391.txt,org-403.txt,0.0601,0,original
plg-391.txt,org-393.txt,0.0597,0,original
plg-391.txt,org-405.txt,0.0588,0,original
plg-391.txt,org-345.txt,0.0583,0,original
plg-391.txt,org-415.txt,0.0574,0.0041,original
plg-391.txt,org-353.txt,0.0573,0,original
plg-391.txt,org-336.txt,0.0557,0,original
plg-391.txt,org-386.txt,0.0551,0,original
plg-391.txt,org-409.txt,0.053,0,original
plg-391.txt,org-398.txt,0.0523,0.004,original
plg-391.txt,org-323.txt,0.0493,0,original
plg-391.txt,org-359.txt,0.0481,0.0038,original
plg-391.txt,org-365.txt,0.0474,0,original
plg-391.txt,org-333.txt,0.047,0,original
plg-391.txt,org-363.txt,0.0458,0,original
plg-391.txt,org-399.txt,0.0458,0,original
plg-391.txt,org-387.txt,0.0456,0.005,original
plg-391.txt,org-314.txt,0.0447,0,original
plg-391.txt,org-380.txt,0.0446,0,original
plg-391.txt,org-362.txt,0.0445,0,original
plg-391.txt,org-375.txt,0.0445,0,original
plg-391.txt,org-391.txt,0.0445,0,original
plg-391.txt,org-309.txt,0.0434,0,original
plg-391.txt,org-374.txt,0.0433,0,original
plg-391.txt,org-395.txt,0.0433,0,original
plg-391.txt,org-312.txt,0.043,0,original
plg-391.txt,org-373.txt,0.0414,0.0073,original
plg-391.txt,org-321.txt,0.0403,0,original
plg-391.txt,org-406.txt,0.0397,0,original
plg-391.txt,org-417.txt,0.0391,0,original
plg-391.txt,org-377.txt,0.0386,0,original
plg-391.txt,org-416.txt,0.0386,0,original
plg-391.txt,org-356.txt,0.0383,0.006,original
plg-391.txt,org-332.txt,0.0381,0.0038,original
plg-391.txt,org-369.txt,0.0381,0,original
plg-391.txt,org-388.txt,0.0371,0,original
plg-391.txt,org-346.txt,0.0364,0,original
plg-391.txt,org-404.txt,0.0358,0,original
plg-391.txt,org-382.txt,0.0347,0.0065,original
plg-391.txt,org-306.txt,0.0336,0,original
plg-391.txt,org-366.txt,0.0336,0,original
plg-391.txt,org-407.txt,0.0336,0,original
plg-391.txt,org-348.txt,0.0332,0,original
plg-391.txt,org-401.txt,0.0326,0,original
plg-391.txt,org-301.txt,0.0325,0,original
plg-391.txt,org-390.txt,0.0318,0,original
plg-391.txt,org-402.txt,0.0316,0,original
plg-391.txt,org-339.txt,0.0305,0,original
plg-391.txt,org-379.txt,0.0294,0,original
plg-391.txt,org-324.txt,0.0277,0,original
plg-391.txt,org-384.txt,0.0273,0,original
plg-391.txt,org-329.txt,0.0239,0,original
plg-391.txt,org-392.txt,0.0206,0,original
plg-391.txt,org-378.txt,0.0194,0,original
plg-391.txt,org-371.txt,0.0187,0,original
plg-391.txt,org-411.txt,0.0138,0,original
plg-391.txt,org-376.txt,0.0129,0,original
plg-391.txt,org-361.txt,0.0128,0,original
plg-391.txt,org-317.txt,0.0125,0,original
plg-391.txt,org-368.txt,0.0112,0,original
plg-391.txt,org-370.txt,0.0041,0,original
plg-392.txt,org-395.txt,0.5096,0.277,copy
plg-392.txt,org-394.txt,0.2468,0.1749,copy
plg-392.txt,org-334.txt,0.1338,0.0173,original
plg-392.txt,org-316.txt,0.1268,0.0123,original
plg-392.txt,org-415.txt,0.1192,0.016,original
plg-392.txt,org-360.txt,0.1181,0.0191,original
plg-392.txt,org-313.txt,0.1169,0.0106,original
plg-392.txt,org-367.txt,0.1156,0.0086,original
plg-392.txt,org-328.txt,0.1111,0.0111,original
plg-392.txt,org-315.txt,0.1108,0.0037,original
plg-392.txt,org-335.txt,0.1088,0.0211,original
plg-392.txt,org-333.txt,0.1085,0.0068,original
plg-392.txt,org-330.txt,0.1077,0.0035,original
plg-392.txt,org-339.txt,0.1066,0.004,original
plg-392.txt,org-319.txt,0.1062,0.0142,original
plg-392.txt,org-307.txt,0.1053,0.0152,original
plg-392.txt,org-354.txt,0.1037,0.0038,original
plg-392.txt,org-381.txt,0.1031,0.0037,original
plg-392.txt,org-302.txt,0.1019,0.0146,original
plg-392.txt,org-385.txt,0.1017,0.0146,original
plg-392.txt,org-361.txt,0.0998,0,original
plg-392.txt,org-345.txt,0.0991,0.0029,original
plg-392.txt,org-375.txt,0.0977,0.0054,original
plg-392.txt,org-386.txt,0.0975,0,original
plg-392.txt,org-388.txt,0.0974,0.0066,original
plg-392.txt,org-337.txt,0.0966,0.0147,original
plg-392.txt,org-309.txt,0.094,0.0169,original
plg-392.txt,org-408.txt,0.0927,0.0077,original
plg-392.txt,org-332.txt,0.0916,0.0109,original
plg-392.txt,org-305.txt,0.0897,0,original
plg-392.txt,org-320.txt,0.0884,0.0151,original
plg-392.txt,org-312.txt,0.0883,0.0155,original
plg-392.txt,org-370.txt,0.0882,0,original
plg-392.txt,org-347.txt,0.0861,0.0034,original
plg-392.txt,org-350.txt,0.0861,0.0034,original
plg-392.txt,org-416.txt,0.0853,0,original
plg-392.txt,org-306.txt,0.085,0.0114,original
plg-392.txt,org-393.txt,0.0849,0.0035,original
plg-392.txt,org-331.txt,0.0821,0.0149,original
plg-392.txt,org-300.txt,0.0811,0.0132,original
plg-392.txt,org-371.txt,0.0805,0.0051,original
plg-392.txt,org-318.txt,0.0798,0.0106,original
plg-392.txt,org-346.txt,0.0788,0.0072,original
plg-392.txt,org-366.txt,0.0776,0,original
plg-392.txt,org-358.txt,0.076,0.003,original
plg-392.txt,org-380.txt,0.0759,0.0088,original
plg-392.txt,org-392.txt,0.0744,0,original
plg-392.txt,org-308.txt,0.0738,0.0042,original
plg-392.txt,org-418.txt,0.0737,0.005,original
plg-392.txt,org-359.txt,0.0736,0,original
plg-392.txt,org-403.txt,0.0735,0.0036,original
plg-392.txt,org-303.txt,0.0728,0.0122,original
plg-392.txt,org-374.txt,0.0712,0.0042,original
plg-392.txt,org-387.txt,0.0711,0.0094,original
plg-392.txt,org-389.txt,0.0708,0.0167,original
plg-392.txt,org-402.txt,0.0702,0,original
plg-392.txt,org-329.txt,0.0698,0.02,original
plg-392.txt,org-383.txt,0.068,0.0082,original
plg-392.txt,org-348.txt,0.0676,0.0111,original
plg-392.txt,org-377.txt,0.0673,0.022,original
plg-392.txt,org-353.txt,0.0653,0.0088,original
plg-392.txt,org-327.txt,0.065,0.0075,original
plg-392.txt,org-413.txt,0.0649,0,original
plg-392.txt,org-336.txt,0.0642,0.0146,original
plg-392.txt,org-351.txt,0.0634,0.0072,original
plg-392.txt,org-410.txt,0.0634,0.0072,original
plg-392.txt,org-352.txt,0.0634,0.0032,original
plg-392.txt,org-322.txt,0.0605,0.0032,original
plg-392.txt,org-405.txt,0.0601,0,original
plg-392.txt,org-390.txt,0.0599,0.0036,original
plg-392.txt,org-417.txt,0.0598,0.009,original
plg-392.txt,org-365.txt,0.0592,0,original
plg-392.txt,org-325.txt,0.0586,0,original
plg-392.txt,org-314.txt,0.0573,0,original
plg-392.txt,org-400.txt,0.0557,0,original
plg-392.txt,org-357.txt,0.0556,0.0089,original
plg-392.txt,org-364.txt,0.0556,0.0089,original
plg-392.txt,org-414.txt,0.0535,0,original
plg-392.txt,org-397.txt,0.0533,0.0098,original
plg-392.txt,org-362.txt,0.0522,0.0044,original
plg-392.txt,org-391.txt,0.0522,0.0044,original
plg-392.txt,org-372.txt,0.0513,0.0044,original
plg-392.txt,org-384.txt,0.0501,0.0038,original
plg-392.txt,org-373.txt,0.0499,0.0068,original
plg-392.txt,org-412.txt,0.0485,0,original
plg-392.txt,org-344.txt,0.048,0.0055,original
plg-392.txt,org-407.txt,0.0465,0.0089,original
plg-392.txt,org-406.txt,0.0441,0.0136,original
plg-392.txt,org-401.txt,0.0439,0,original
plg-392.txt,org-409.txt,0.043,0,original
plg-392.txt,org-326.txt,0.04,0.0048,original
plg-392.txt,org-355.txt,0.0393,0.0034,original
plg-392.txt,org-356.txt,0.0384,0.0056,original
plg-392.txt,org-398.txt,0.0383,0.0038,original
plg-392.txt,org-321.txt,0.036,0,original
plg-392.txt,org-399.txt,0.0359,0,original
plg-392.txt,org-396.txt,0.0357,0.0034,original
plg-392.txt,org-382.txt,0.0354,0,original
plg-392.txt,org-304.txt,0.0351,0.0061,original
plg-392.txt,org-363.txt,0.035,0,original
plg-392.txt,org-349.txt,0.0334,0,original
plg-392.txt,org-419.txt,0.0331,0,original
plg-392.txt,org-301.txt,0.0329,0.0027,original
plg-392.txt,org-411.txt,0.0306,0.004,original
plg-392.txt,org-379.txt,0.0304,0,original
plg-392.txt,org-324.txt,0.0292,0,original
plg-392.txt,org-369.txt,0.0284,0,original
plg-392.txt,org-404.txt,0.027,0,original
plg-392.txt,org-323.txt,0.025,0,original
plg-392.txt,org-368.txt,0.0239,0,original
plg-392.txt,org-338.txt,0.023,0,original
plg-392.txt,org-317.txt,0.019,0,original
plg-392.txt,org-378.txt,0.0105,0,original
plg-392.txt,org-376.txt,0.0078,0,original
plg-400.txt,org-400.txt,0.4268,0.2769,copy
plg-400.txt,org-408.txt,0.4124,0.2497,copy
plg-400.txt,org-372.txt,0.2645,0.0146,original
plg-400.txt,org-307.txt,0.2528,0.021,original
plg-400.txt,org-415.txt,0.2495,0.0129,original
plg-400.txt,org-380.txt,0.2301,0.0048,original
plg-400.txt,org-353.txt,0.2145,0,original
plg-400.txt,org-315.txt,0.213,0.0041,original
plg-400.txt,org-306.txt,0.2119,0.0125,original
plg-400.txt,org-354.txt,0.2111,0.0042,original
plg-400.txt,org-332.txt,0.2067,0.012,original
plg-400.txt,org-388.txt,0.204,0.0073,original
plg-400.txt,org-370.txt,0.201,0.0278,original
plg-400.txt,org-405.txt,0.1923,0.1199,original
plg-400.txt,org-302.txt,0.186,0,original
plg-400.txt,org-385.txt,0.1855,0,original
plg-400.txt,org-377.txt,0.1808,0,original
plg-400.txt,org-303.txt,0.1766,0.0033,original
plg-400.txt,org-319.txt,0.1754,0.0154,original
plg-400.txt,org-318.txt,0.172,0,original
plg-400.txt,org-401.txt,0.1663,0,original
plg-400.txt,org-366.txt,0.1655,0,original
plg-400.txt,org-328.txt,0.1643,0.0122,original
plg-400.txt,org-327.txt,0.1608,0,original
plg-400.txt,org-339.txt,0.1577,0.0044,original
plg-400.txt,org-320.txt,0.1554,0.0032,original
plg-400.txt,org-367.txt,0.1552,0,original
plg-400.txt,org-304.txt,0.1537,0,original
plg-400.txt,org-357.txt,0.152,0.0048,original
plg-400.txt,org-364.txt,0.152,0.0048,original
plg-400.txt,org-413.txt,0.1511,0.0031,original
plg-400.txt,org-337.txt,0.1493,0,original
plg-400.txt,org-412.txt,0.1492,0.014,original
plg-400.txt,org-360.txt,0.1472,0,original
plg-400.txt,org-389.txt,0.1457,0,original
plg-400.txt,org-314.txt,0.1445,0,original
plg-400.txt,org-371.txt,0.1433,0,original
plg-400.txt,org-418.txt,0.1432,0,original
plg-400.txt,org-335.txt,0.1428,0,original
plg-400.txt,org-351.txt,0.1416,0.0119,original
plg-400.txt,org-410.txt,0.1416,0.0119,original
plg-400.txt,org-308.txt,0.1407,0.0046,original
plg-400.txt,org-344.txt,0.1397,0,original
plg-400.txt,org-348.txt,0.1378,0,original
plg-400.txt,org-300.txt,0.134,0.0072,original
plg-400.txt,org-362.txt,0.1335,0.0048,original
plg-400.txt,org-391.txt,0.1335,0.0048,original
plg-400.txt,org-333.txt,0.1332,0,original
plg-400.txt,org-383.txt,0.1327,0.0181,original
plg-400.txt,org-345.txt,0.1318,0.0129,original
plg-400.txt,org-414.txt,0.129,0.0106,original
plg-400.txt,org-347.txt,0.1268,0.0037,original
plg-400.txt,org-350.txt,0.1268,0.0037,original
plg-400.txt,org-316.txt,0.1261,0,original
plg-400.txt,org-321.txt,0.1257,0.0143,original
plg-400.txt,org-359.txt,0.1256,0,original
plg-400.txt,org-402.txt,0.1248,0.0069,original
plg-400.txt,org-386.txt,0.1241,0,original
plg-400.txt,org-396.txt,0.1232,0.0115,original
plg-400.txt,org-352.txt,0.123,0.0071,original
plg-400.txt,org-305.txt,0.1222,0,original
plg-400.txt,org-331.txt,0.1219,0,original
plg-400.txt,org-338.txt,0.1204,0.0068,original
plg-400.txt,org-346.txt,0.1191,0,original
plg-400.txt,org-334.txt,0.1186,0,original
plg-400.txt,org-312.txt,0.1143,0.0056,original
plg-400.txt,org-368.txt,0.1129,0,original
plg-400.txt,org-329.txt,0.1128,0,original
plg-400.txt,org-381.txt,0.1053,0,original
plg-400.txt,org-330.txt,0.1016,0,original
plg-400.txt,org-374.txt,0.0997,0.0046,original
plg-400.txt,org-407.txt,0.0986,0,original
plg-400.txt,org-358.txt,0.0983,0.0033,original
plg-400.txt,org-356.txt,0.0979,0.0062,original
plg-400.txt,org-384.txt,0.0974,0.0041,original
plg-400.txt,org-313.txt,0.097,0,original
plg-400.txt,org-336.txt,0.094,0,original
plg-400.txt,org-349.txt,0.0931,0.0034,original
plg-400.txt,org-309.txt,0.0929,0,original
plg-400.txt,org-373.txt,0.0909,0,original
plg-400.txt,org-417.txt,0.0901,0,original
plg-400.txt,org-409.txt,0.0879,0.0028,original
plg-400.txt,org-375.txt,0.0875,0.0059,original
plg-400.txt,org-301.txt,0.0849,0,original
plg-400.txt,org-363.txt,0.0847,0,original
plg-400.txt,org-398.txt,0.0842,0.0125,original
plg-400.txt,org-355.txt,0.0794,0,original
plg-400.txt,org-325.txt,0.079,0,original
plg-400.txt,org-390.txt,0.0785,0,original
plg-400.txt,org-382.txt,0.0781,0,original
plg-400.txt,org-416.txt,0.0781,0,original
plg-400.txt,org-326.txt,0.078,0.0217,original
plg-400.txt,org-394.txt,0.0777,0,original
plg-400.txt,org-403.txt,0.0777,0,original
plg-400.txt,org-376.txt,0.0769,0,original
plg-400.txt,org-393.txt,0.0755,0.0038,original
plg-400.txt,org-387.txt,0.0755,0,original
plg-400.txt,org-397.txt,0.0662,0,original
plg-400.txt,org-361.txt,0.0643,0,original
plg-400.txt,org-395.txt,0.064,0,original
plg-400.txt,org-419.txt,0.0634,0.0056,original
plg-400.txt,org-406.txt,0.0619,0,original
plg-400.txt,org-365.txt,0.0557,0.012,original
plg-400.txt,org-404.txt,0.0485,0.0042,original
plg-400.txt,org-379.txt,0.0464,0,original
plg-400.txt,org-322.txt,0.0434,0,original
plg-400.txt,org-399.txt,0.0428,0,original
plg-400.txt,org-411.txt,0.0425,0,original
plg-400.txt,org-317.txt,0.0398,0,original
plg-400.txt,org-392.txt,0.0397,0.0076,original
plg-400.txt,org-369.txt,0.0376,0,original
plg-400.txt,org-323.txt,0.0339,0.0084,original
plg-400.txt,org-378.txt,0.0316,0,original
plg-400.txt,org-324.txt,0.0294,0.0038,original
plg-401.txt,org-407.txt,0.4244,0.2259,copy
plg-401.txt,org-402.txt,0.3934,0.1732,copy
plg-401.txt,org-316.txt,0.2385,0.047,original
plg-401.txt,org-300.txt,0.2381,0.0487,original
plg-401.txt,org-315.txt,0.2164,0.006,original
plg-401.txt,org-312.txt,0.2085,0.0512,original
plg-401.txt,org-354.txt,0.2075,0.0061,original
plg-401.txt,org-335.txt,0.1926,0.0394,original
plg-401.txt,org-353.txt,0.186,0.0283,original
plg-401.txt,org-328.txt,0.1779,0.036,original
plg-401.txt,org-415.txt,0.1772,0.032,original
plg-401.txt,org-319.txt,0.173,0.0284,original
plg-401.txt,org-339.txt,0.1723,0.0064,original
plg-401.txt,org-361.txt,0.1693,0.0069,original
plg-401.txt,org-359.txt,0.1676,0,original
plg-401.txt,org-327.txt,0.1671,0.0241,original
plg-401.txt,org-412.txt,0.1618,0,original
plg-401.txt,org-307.txt,0.1508,0.0243,original
plg-401.txt,org-348.txt,0.1465,0.0176,original
plg-401.txt,org-408.txt,0.1456,0.0184,original
plg-401.txt,org-320.txt,0.1423,0.024,original
plg-401.txt,org-366.txt,0.1408,0,original
plg-401.txt,org-330.txt,0.1399,0.0055,original
plg-401.txt,org-367.txt,0.1385,0.0138,original
plg-401.txt,org-401.txt,0.1379,0.0098,original
plg-401.txt,org-302.txt,0.1362,0.0233,original
plg-401.txt,org-385.txt,0.1359,0.0232,original
plg-401.txt,org-308.txt,0.1341,0.0066,original
plg-401.txt,org-336.txt,0.1337,0.0313,original
plg-401.txt,org-388.txt,0.1332,0,original
plg-401.txt,org-375.txt,0.1328,0.0086,original
plg-401.txt,org-386.txt,0.1267,0,original
plg-401.txt,org-371.txt,0.1234,0.0082,original
plg-401.txt,org-313.txt,0.1216,0.017,original
plg-401.txt,org-360.txt,0.1211,0.0304,original
plg-401.txt,org-381.txt,0.1207,0.0059,original
plg-401.txt,org-374.txt,0.111,0.0067,original
plg-401.txt,org-377.txt,0.1075,0.035,original
plg-401.txt,org-352.txt,0.1065,0.0102,original
plg-401.txt,org-332.txt,0.1058,0.0234,original
plg-401.txt,org-370.txt,0.1054,0,original
plg-401.txt,org-347.txt,0.1047,0.0054,original
plg-401.txt,org-350.txt,0.1047,0.0054,original
plg-401.txt,org-303.txt,0.1045,0.0244,original
plg-401.txt,org-346.txt,0.1037,0.0057,original
plg-401.txt,org-417.txt,0.1019,0.0143,original
plg-401.txt,org-306.txt,0.1018,0.0244,original
plg-401.txt,org-389.txt,0.1008,0.0265,original
plg-401.txt,org-314.txt,0.0993,0,original
plg-401.txt,org-358.txt,0.0988,0.0048,original
plg-401.txt,org-329.txt,0.0984,0,original
plg-401.txt,org-334.txt,0.0971,0.0219,original
plg-401.txt,org-368.txt,0.0949,0,original
plg-401.txt,org-392.txt,0.0938,0.0055,original
plg-401.txt,org-309.txt,0.0918,0.0089,original
plg-401.txt,org-304.txt,0.0912,0.0096,original
plg-401.txt,org-345.txt,0.0897,0.0046,original
plg-401.txt,org-372.txt,0.0897,0,original
plg-401.txt,org-390.txt,0.0853,0,original
plg-401.txt,org-331.txt,0.085,0.0238,original
plg-401.txt,org-373.txt,0.085,0.0108,original
plg-401.txt,org-301.txt,0.0843,0,original
plg-401.txt,org-413.txt,0.0837,0,original
plg-401.txt,org-395.txt,0.0787,0.005,original
plg-401.txt,org-384.txt,0.0785,0.006,original
plg-401.txt,org-333.txt,0.078,0.0109,original
plg-401.txt,org-416.txt,0.0777,0,original
plg-401.txt,org-397.txt,0.077,0,original
plg-401.txt,org-357.txt,0.0763,0.0213,original
plg-401.txt,org-364.txt,0.0763,0.0213,original
plg-401.txt,org-418.txt,0.0755,0.016,original
plg-401.txt,org-305.txt,0.0739,0,original
plg-401.txt,org-403.txt,0.0735,0.0057,original
plg-401.txt,org-393.txt,0.073,0.0111,original
plg-401.txt,org-318.txt,0.0713,0.0169,original
plg-401.txt,org-337.txt,0.0707,0.0233,original
plg-401.txt,org-394.txt,0.0701,0.0113,original
plg-401.txt,org-383.txt,0.0698,0.013,original
plg-401.txt,org-380.txt,0.0669,0.014,original
plg-401.txt,org-362.txt,0.0668,0.007,original
plg-401.txt,org-391.txt,0.0668,0.007,original
plg-401.txt,org-379.txt,0.0656,0.0089,original
plg-401.txt,org-400.txt,0.0651,0,original
plg-401.txt,org-325.txt,0.0621,0,original
plg-401.txt,org-387.txt,0.0565,0.015,original
plg-401.txt,org-405.txt,0.055,0.0167,original
plg-401.txt,org-398.txt,0.0545,0.0243,original
plg-401.txt,org-321.txt,0.0507,0.0068,original
plg-401.txt,org-369.txt,0.0489,0,original
plg-401.txt,org-351.txt,0.0471,0.0057,original
plg-401.txt,org-410.txt,0.0471,0.0057,original
plg-401.txt,org-349.txt,0.0453,0,original
plg-401.txt,org-414.txt,0.0386,0,original
plg-401.txt,org-419.txt,0.0373,0,original
plg-401.txt,org-355.txt,0.0348,0.0053,original
plg-401.txt,org-382.txt,0.0292,0,original
plg-401.txt,org-399.txt,0.0288,0,original
plg-401.txt,org-326.txt,0.0246,0,original
plg-401.txt,org-338.txt,0.0233,0,original
plg-401.txt,org-344.txt,0.0232,0.0087,original
plg-401.txt,org-356.txt,0.0228,0.0089,original
plg-401.txt,org-396.txt,0.0218,0.011,original
plg-401.txt,org-411.txt,0.019,0.0063,original
plg-401.txt,org-324.txt,0.0187,0.0055,original
plg-401.txt,org-363.txt,0.0182,0,original
plg-401.txt,org-322.txt,0.0179,0,original
plg-401.txt,org-406.txt,0.0151,0,original
plg-401.txt,org-404.txt,0.0134,0.006,original
plg-401.txt,org-409.txt,0.013,0,original
plg-401.txt,org-317.txt,0.0113,0,original
plg-401.txt,org-323.txt,0.0092,0,original
plg-401.txt,org-376.txt,0.0058,0,original
plg-401.txt,org-365.txt,0.0056,0,original
plg-401.txt,org-378.txt,0.0052,0,original
plg-402.txt,org-409.txt,0.664,0.5043,copy
plg-402.txt,org-404.txt,0.3504,0.2206,copy
plg-402.txt,org-406.txt,0.1804,0.0217,original
plg-402.txt,org-363.txt,0.1576,0,original
plg-402.txt,org-378.txt,0.1246,0,original
plg-402.txt,org-345.txt,0.1089,0.0047,original
plg-402.txt,org-419.txt,0.1005,0,original
plg-402.txt,org-322.txt,0.0999,0,original
plg-402.txt,org-320.txt,0.0951,0.0047,original
plg-402.txt,org-418.txt,0.0932,0.004,original
plg-402.txt,org-338.txt,0.0924,0,original
plg-402.txt,org-414.txt,0.0894,0,original
plg-402.txt,org-408.txt,0.0891,0.0061,original
plg-402.txt,org-352.txt,0.0838,0,original
plg-402.txt,org-374.txt,0.0824,0.0034,original
plg-402.txt,org-386.txt,0.077,0,original
plg-402.txt,org-415.txt,0.0757,0.0031,original
plg-402.txt,org-405.txt,0.0753,0,original
plg-402.txt,org-307.txt,0.0737,0.006,original
plg-402.txt,org-396.txt,0.0716,0,original
plg-402.txt,org-329.txt,0.0706,0,original
plg-402.txt,org-358.txt,0.0696,0,original
plg-402.txt,org-359.txt,0.0692,0,original
plg-402.txt,org-313.txt,0.0671,0,original
plg-402.txt,org-383.txt,0.067,0.0032,original
plg-402.txt,org-305.txt,0.0663,0,original
plg-402.txt,org-393.txt,0.0659,0.0028,original
plg-402.txt,org-381.txt,0.0652,0.003,original
plg-402.txt,org-325.txt,0.0646,0,original
plg-402.txt,org-372.txt,0.0637,0,original
plg-402.txt,org-344.txt,0.0626,0,original
plg-402.txt,org-354.txt,0.0625,0.0061,original
plg-402.txt,org-333.txt,0.0617,0,original
plg-402.txt,org-302.txt,0.0609,0,original
plg-402.txt,org-385.txt,0.0608,0,original
plg-402.txt,org-306.txt,0.0605,0,original
plg-402.txt,org-330.txt,0.0589,0.0028,original
plg-402.txt,org-382.txt,0.058,0.0024,original
plg-402.txt,org-315.txt,0.0578,0.006,original
plg-402.txt,org-332.txt,0.0576,0,original
plg-402.txt,org-387.txt,0.0572,0,original
plg-402.txt,org-371.txt,0.0571,0.0083,original
plg-402.txt,org-327.txt,0.0557,0.006,original
plg-402.txt,org-362.txt,0.0553,0,original
plg-402.txt,org-391.txt,0.0553,0,original
plg-402.txt,org-318.txt,0.0552,0.0028,original
plg-402.txt,org-336.txt,0.0537,0,original
plg-402.txt,org-351.txt,0.0529,0,original
plg-402.txt,org-410.txt,0.0529,0,original
plg-402.txt,org-394.txt,0.0524,0,original
plg-402.txt,org-326.txt,0.0518,0,original
plg-402.txt,org-398.txt,0.0517,0,original
plg-402.txt,org-328.txt,0.051,0,original
plg-402.txt,org-303.txt,0.0483,0.0024,original
plg-402.txt,org-324.txt,0.0468,0,original
plg-402.txt,org-395.txt,0.0461,0.0025,original
plg-402.txt,org-388.txt,0.0454,0,original
plg-402.txt,org-399.txt,0.0452,0,original
plg-402.txt,org-334.txt,0.0439,0.0027,original
plg-402.txt,org-346.txt,0.0436,0,original
plg-402.txt,org-300.txt,0.0434,0,original
plg-402.txt,org-365.txt,0.0428,0.0043,original
plg-402.txt,org-366.txt,0.0427,0,original
plg-402.txt,org-316.txt,0.042,0.0032,original
plg-402.txt,org-337.txt,0.0419,0.0029,original
plg-402.txt,org-308.txt,0.0409,0.0033,original
plg-402.txt,org-321.txt,0.0409,0,original
plg-402.txt,org-380.txt,0.04,0.007,original
plg-402.txt,org-416.txt,0.0385,0,original
plg-402.txt,org-397.txt,0.0382,0,original
plg-402.txt,org-375.txt,0.0366,0,original
plg-402.txt,org-369.txt,0.0356,0,original
plg-402.txt,org-403.txt,0.0355,0.0029,original
plg-402.txt,org-304.txt,0.0354,0,original
plg-402.txt,org-402.txt,0.0354,0,original
plg-402.txt,org-384.txt,0.035,0,original
plg-402.txt,org-335.txt,0.0334,0,original
plg-402.txt,org-312.txt,0.033,0.002,original
plg-402.txt,org-309.txt,0.0314,0,original
plg-402.txt,org-357.txt,0.0312,0,original
plg-402.txt,org-364.txt,0.0312,0,original
plg-402.txt,org-367.txt,0.0307,0,original
plg-402.txt,org-390.txt,0.0303,0,original
plg-402.txt,org-314.txt,0.0291,0.0042,original
plg-402.txt,org-411.txt,0.0283,0,original
plg-402.txt,org-323.txt,0.0277,0,original
plg-402.txt,org-392.txt,0.0277,0,original
plg-402.txt,org-400.txt,0.0274,0,original
plg-402.txt,org-389.txt,0.0273,0.0043,original
plg-402.txt,org-339.txt,0.0267,0.0032,original
plg-402.txt,org-347.txt,0.0266,0,original
plg-402.txt,org-350.txt,0.0266,0,original
plg-402.txt,org-331.txt,0.0263,0,original
plg-402.txt,org-401.txt,0.0245,0,original
plg-402.txt,org-360.txt,0.0241,0,original
plg-402.txt,org-301.txt,0.024,0,original
plg-402.txt,org-319.txt,0.024,0,original
plg-402.txt,org-361.txt,0.0236,0.0035,original
plg-402.txt,org-376.txt,0.023,0,original
plg-402.txt,org-370.txt,0.0222,0.0049,original
plg-402.txt,org-379.txt,0.0221,0,original
plg-402.txt,org-348.txt,0.0216,0,original
plg-402.txt,org-413.txt,0.0215,0,original
plg-402.txt,org-317.txt,0.0204,0,original
plg-402.txt,org-349.txt,0.0202,0,original
